subj_idx,session,block,trial,stimulus,response,rt,prevstim,prevresp,prevrt,prev2resp,prev2stim,prev3stim,prev3resp
3,2,11,2,-1,0,0.921,1,-1,-0.171151172075591,-1,-1,-1,-1
3,2,11,3,1,1,1.611,-1,-1,0.0920447557893565,-1,1,-1,-1
3,2,11,4,-1,0,0.62,1,1,1.95377770596701,-1,-1,1,-1
3,2,11,5,-1,1,0.651,-1,-1,-1.22560306649833,1,1,-1,-1
3,2,11,6,-1,0,0.851,-1,1,-1.06315256140809,-1,-1,1,1
3,2,11,7,1,1,0.841,-1,-1,-0.171151172075591,1,-1,-1,-1
3,2,11,8,1,1,1.181,1,1,-0.210508307416931,-1,-1,-1,1
3,2,11,9,-1,0,1.281,1,1,0.919966124437012,1,1,-1,-1
3,2,11,10,1,1,0.791,-1,-1,1.19059225841527,1,1,1,1
3,2,11,11,1,1,0.721,1,1,-0.414590245387417,-1,-1,1,1
3,2,11,12,-1,0,1.561,1,1,-0.723104759925926,1,1,-1,-1
3,2,11,13,1,1,1.011,-1,-1,1.84880132863202,1,1,1,1
3,2,11,14,-1,0,0.64,1,1,0.402478278410526,-1,-1,1,1
3,2,11,15,-1,0,0.93,-1,-1,-1.11989339806494,1,1,-1,-1
3,2,11,16,-1,0,1.11,-1,-1,0.124423372845119,-1,-1,1,1
3,2,11,17,-1,0,0.76,-1,-1,0.713527414524571,-1,-1,-1,-1
3,2,11,18,-1,0,0.791,-1,-1,-0.547705099196414,-1,-1,-1,-1
3,2,11,19,1,0,0.701,-1,-1,-0.414590245387417,-1,-1,-1,-1
3,2,11,20,-1,0,1.131,1,-1,-0.816769864149002,-1,-1,-1,-1
3,2,11,21,-1,0,0.901,-1,-1,0.775930912305647,-1,1,-1,-1
3,2,11,22,-1,0,0.621,-1,-1,0.0189446762741685,-1,-1,1,-1
3,2,11,23,-1,0,0.81,-1,-1,-1.22023711065256,-1,-1,-1,-1
3,2,11,24,-1,0,0.911,-1,-1,-0.335558524052398,-1,-1,-1,-1
3,2,11,25,-1,1,0.83,-1,-1,0.0556953240109353,-1,-1,-1,-1
3,2,11,26,1,1,0.781,-1,1,-0.254345354403194,-1,-1,-1,-1
3,2,11,27,1,1,0.48,1,1,-0.456951820384217,1,-1,-1,-1
3,2,11,28,1,1,0.641,1,1,-2.07775240040212,1,1,-1,1
3,2,11,29,-1,0,1.321,1,1,-1.11469499750601,1,1,1,1
3,2,11,30,-1,0,1.021,-1,-1,1.29297003561843,1,1,1,1
3,2,11,31,1,1,1.091,-1,-1,0.435249949291209,-1,-1,1,1
3,2,11,32,1,1,1.341,1,1,0.656041277107859,-1,-1,-1,-1
3,2,11,33,-1,1,1.221,1,1,1.34300215481274,1,1,-1,-1
3,2,11,34,1,1,0.601,-1,1,1.03086979516683,1,1,1,1
3,2,11,35,1,1,0.79,1,1,-1.32923456475192,1,-1,1,1
3,2,11,36,1,1,0.641,1,1,-0.418802231884158,1,1,-1,1
3,2,11,37,1,1,0.861,1,1,-1.11469499750601,1,1,1,1
3,2,11,38,1,1,0.701,1,1,-0.132253826872901,1,1,1,1
3,2,11,39,-1,0,1.26,1,1,-0.816769864149002,1,1,1,1
3,2,11,40,1,1,1.041,-1,-1,1.13555670982727,1,1,1,1
3,2,11,41,-1,1,2.122,1,1,0.499841206313425,-1,-1,1,1
3,2,11,42,1,1,0.761,-1,1,2.87108869105886,1,1,-1,-1
3,2,11,43,1,1,0.721,1,1,-0.54332695933922,1,-1,1,1
3,2,11,44,-1,0,0.851,1,1,-0.723104759925926,1,1,-1,1
3,2,11,45,-1,1,1.091,-1,-1,-0.171151172075591,1,1,1,1
3,2,11,46,-1,1,1.682,-1,1,0.656041277107859,-1,-1,1,1
3,2,11,47,1,1,0.62,-1,1,2.0973771342637,1,-1,-1,-1
3,2,11,48,-1,0,1.821,1,1,-1.22560306649833,1,-1,-1,1
3,2,11,49,-1,0,1.441,-1,-1,2.36175283543338,1,1,-1,1
3,2,11,50,-1,0,0.971,-1,-1,1.5824708829235,-1,-1,1,1
3,2,11,51,1,1,1.071,-1,-1,0.26806749997907,-1,-1,-1,-1
3,2,11,52,1,1,0.911,1,1,0.594437764378431,-1,-1,-1,-1
3,2,11,53,-1,1,1.101,1,1,0.0556953240109353,1,1,-1,-1
3,2,11,54,-1,1,1.221,-1,1,0.686420820726309,1,1,1,1
3,2,11,55,1,1,0.82,-1,1,1.03086979516683,1,-1,1,1
3,2,11,56,1,1,0.761,1,1,-0.294704331963143,1,-1,-1,1
3,2,11,57,-1,0,0.781,1,1,-0.54332695933922,1,1,-1,1
3,2,11,58,-1,0,1.081,-1,-1,-0.456951820384217,1,1,1,1
3,2,11,59,-1,1,1.401,-1,-1,0.625381991583543,-1,-1,1,1
3,2,11,60,1,1,0.771,-1,1,1.48873985507504,-1,-1,-1,-1
3,2,11,61,1,0,0.77,1,1,-0.499859306979448,1,-1,-1,-1
3,2,11,62,1,1,1.081,1,-1,-0.504180624758844,1,1,-1,1
3,2,11,63,1,1,1.221,1,1,0.625381991583543,-1,1,1,1
3,2,11,64,-1,0,0.8,1,1,1.03086979516683,1,1,1,-1
3,2,11,65,-1,0,0.651,-1,-1,-0.376920234606419,1,1,1,1
3,2,11,66,1,1,1.301,-1,-1,-1.06315256140809,-1,-1,1,1
3,2,11,67,1,1,0.951,1,1,1.24217462053727,-1,-1,-1,-1
3,2,11,68,1,1,0.7,1,1,0.198771036580646,1,1,-1,-1
3,2,11,69,1,1,0.6,1,1,-0.821523005401105,1,1,1,1
3,2,11,70,1,1,0.91,1,1,-1.3347792369436,1,1,1,1
3,2,11,71,-1,1,0.971,1,1,0.052038459413081,1,1,1,1
3,2,11,72,1,1,0.56,-1,1,0.26806749997907,1,1,1,1
3,2,11,73,1,1,0.62,1,1,-1.56449616885963,1,-1,1,1
3,2,11,74,-1,0,0.651,1,1,-1.22560306649833,1,1,-1,1
3,2,11,75,-1,0,1.081,-1,-1,-1.06315256140809,1,1,1,1
3,2,11,76,-1,0,0.73,-1,-1,0.625381991583543,-1,-1,1,1
3,2,11,77,1,1,0.911,-1,-1,-0.681800062152304,-1,-1,-1,-1
3,2,11,78,-1,0,1.161,1,1,0.0556953240109353,-1,-1,-1,-1
3,2,11,79,-1,1,0.72,-1,-1,0.863097536504793,1,1,-1,-1
3,2,11,80,-1,1,0.91,-1,1,-0.727725961058671,-1,-1,1,1
3,2,11,81,-1,1,0.87,-1,1,0.052038459413081,1,-1,-1,-1
3,2,11,82,1,1,0.79,-1,1,-0.0976305525085392,1,-1,-1,1
3,2,11,83,1,1,0.58,1,1,-0.418802231884158,1,-1,-1,1
3,2,11,84,-1,1,1.081,1,1,-1.44765699185199,1,1,-1,1
3,2,11,85,1,1,0.78,-1,1,0.625381991583543,1,1,1,1
3,2,11,86,1,1,1.191,1,1,-0.461217772129412,1,-1,1,1
3,2,11,87,-1,1,1.161,1,1,0.948040277959976,1,1,-1,1
3,2,11,88,-1,1,1.682,-1,1,0.863097536504793,1,1,1,1
3,2,11,89,1,1,0.821,-1,1,2.0973771342637,1,-1,1,1
3,2,11,90,-1,1,1.551,1,1,-0.290646348667838,1,-1,-1,1
3,2,11,91,1,1,0.77,-1,1,1.82740295882597,1,1,-1,1
3,2,11,92,-1,1,0.81,1,1,-0.504180624758844,1,-1,1,1
3,2,11,93,1,1,0.751,-1,1,-0.335558524052398,1,1,-1,1
3,2,11,94,1,1,0.801,1,1,-0.587369597303507,1,-1,1,1
3,2,11,95,1,1,0.97,1,1,-0.372760865069068,1,1,-1,1
3,2,11,96,-1,0,0.65,1,1,0.264636716695977,1,1,1,1
3,2,11,97,1,1,0.921,-1,-1,-1.06827104801434,1,1,1,1
3,2,11,98,1,0,1.181,1,1,0.0920447557893565,-1,-1,1,1
3,2,11,99,1,0,1.261,1,-1,0.919966124437012,1,1,-1,-1
3,2,11,100,-1,0,0.97,1,-1,1.13819818151016,-1,1,1,1
3,2,11,101,-1,0,0.681,-1,-1,0.264636716695977,-1,1,1,-1
3,2,11,102,1,1,1.161,-1,-1,-0.913146343198796,-1,-1,1,-1
3,2,11,103,-1,0,1.501,1,1,0.863097536504793,-1,-1,-1,-1
3,2,11,104,-1,0,0.781,-1,-1,1.71829834520648,1,1,-1,-1
3,2,11,105,-1,0,0.59,-1,-1,-0.456951820384217,-1,-1,1,1
3,2,11,106,-1,0,1.081,-1,-1,-1.39073979592278,-1,-1,-1,-1
3,2,11,107,1,0,1.331,-1,-1,0.625381991583543,-1,-1,-1,-1
3,2,11,108,1,1,0.69,1,-1,1.31808007077889,-1,-1,-1,-1
3,2,11,109,1,1,0.67,1,1,-0.869431384200309,-1,1,-1,-1
3,2,11,110,-1,0,1.612,1,1,-0.967367117554992,1,1,1,-1
3,2,11,111,1,1,0.81,-1,-1,1.95584383999648,1,1,1,1
3,2,11,112,1,1,1.141,1,1,-0.335558524052398,-1,-1,1,1
3,2,11,113,-1,0,0.771,1,1,0.805240739616537,1,1,-1,-1
3,2,11,114,1,0,1.221,-1,-1,-0.499859306979448,1,1,1,1
3,2,11,115,-1,0,0.861,1,-1,1.03086979516683,-1,-1,1,1
3,2,11,116,1,1,0.591,-1,-1,-0.132253826872901,-1,1,-1,-1
3,2,11,117,-1,0,1.091,1,1,-1.38510122576633,-1,-1,1,-1
3,2,11,118,1,1,0.671,-1,-1,0.656041277107859,1,1,-1,-1
3,2,11,119,1,1,0.841,1,1,-0.962401307713336,-1,-1,1,1
3,2,12,1,1,1,0.941,-1,1,0.716525681167206,1,1,-1,-1
3,2,12,2,-1,1,1.711,1,1,0.163574357017111,1,1,1,1
3,2,12,3,-1,1,0.791,-1,1,2.15429433019291,1,1,1,1
3,2,12,4,-1,0,0.841,-1,1,-0.414590245387417,1,-1,1,1
3,2,12,5,1,1,1.441,-1,-1,-0.210508307416931,1,-1,-1,1
3,2,12,6,1,1,1.341,1,1,1.5824708829235,-1,-1,-1,1
3,2,12,7,1,1,0.651,1,1,1.34300215481274,1,1,-1,-1
3,2,12,8,-1,0,0.841,1,1,-1.06315256140809,1,1,1,1
3,2,12,9,1,1,0.781,-1,-1,-0.210508307416931,1,1,1,1
3,2,12,10,1,1,0.8,1,1,-0.456951820384217,-1,-1,1,1
3,2,12,11,1,1,0.711,1,1,-0.376920234606419,1,1,-1,-1
3,2,12,12,-1,0,1.191,1,1,-0.769607958336409,1,1,1,1
3,2,12,13,-1,1,0.881,-1,-1,0.948040277959976,1,1,1,1
3,2,12,14,1,1,0.71,-1,1,-0.0557963942940368,-1,-1,1,1
3,2,12,15,-1,0,1.772,1,1,-0.774294201026478,1,-1,-1,-1
3,2,12,16,-1,0,0.901,-1,-1,2.27093219265128,1,1,-1,1
3,2,12,17,-1,0,1.031,-1,-1,0.0189446762741685,-1,-1,1,1
3,2,12,18,-1,0,0.86,-1,-1,0.467702203092868,-1,-1,-1,-1
3,2,12,19,-1,0,1.741,-1,-1,-0.136123176386407,-1,-1,-1,-1
3,2,12,20,1,0,1.191,-1,-1,2.2121678882949,-1,-1,-1,-1
3,2,12,21,1,1,0.67,1,-1,0.948040277959976,-1,-1,-1,-1
3,2,12,22,1,1,0.7,1,1,-0.967367117554992,-1,1,-1,-1
3,2,12,23,-1,0,0.63,1,1,-0.821523005401105,1,1,1,-1
3,2,12,24,-1,0,1.511,-1,-1,-1.17232873185336,1,1,1,1
3,2,12,25,1,1,0.761,-1,-1,1.74040715739391,-1,-1,1,1
3,2,12,26,-1,0,1.351,1,1,-0.54332695933922,-1,-1,-1,-1
3,2,12,27,1,1,1.311,-1,-1,1.36773908049472,1,1,-1,-1
3,2,12,28,1,1,0.7,1,1,1.26766919289033,-1,-1,1,1
3,2,12,29,1,1,0.51,1,1,-0.821523005401105,1,1,-1,-1
3,2,12,30,-1,0,0.771,1,1,-1.87589818239244,1,1,1,1
3,2,12,31,-1,0,1.562,-1,-1,-0.499859306979448,1,1,1,1
3,2,12,32,-1,0,0.781,-1,-1,1.85093362129641,-1,-1,1,1
3,2,12,33,-1,0,0.801,-1,-1,-0.456951820384217,-1,-1,-1,-1
3,2,12,34,-1,0,0.521,-1,-1,-0.372760865069068,-1,-1,-1,-1
3,2,12,35,1,1,0.721,-1,-1,-1.80484733173067,-1,-1,-1,-1
3,2,12,36,1,1,0.601,1,1,-0.723104759925926,-1,-1,-1,-1
3,2,12,37,1,1,0.55,1,1,-1.32923456475192,1,1,-1,-1
3,2,12,38,-1,0,0.76,1,1,-1.62449013218626,1,1,1,1
3,2,12,39,1,1,0.61,-1,-1,-0.547705099196414,1,1,1,1
3,2,12,40,1,1,0.791,1,1,-1.2797436883556,-1,-1,1,1
3,2,12,41,-1,0,0.741,1,1,-0.414590245387417,1,1,-1,-1
3,2,12,42,-1,0,1.131,-1,-1,-0.632002636719406,1,1,1,1
3,2,12,43,-1,0,0.851,-1,-1,0.775930912305647,-1,-1,1,1
3,2,12,44,1,1,0.931,-1,-1,-0.171151172075591,-1,-1,-1,-1
3,2,12,45,-1,0,1.591,1,1,0.12800163743632,-1,-1,-1,-1
3,2,12,46,1,1,0.791,-1,-1,1.91218347508176,1,1,-1,-1
3,2,12,47,1,1,0.811,1,1,-0.414590245387417,-1,-1,1,1
3,2,12,48,1,1,1.502,1,1,-0.331450473091225,1,1,-1,-1
3,2,12,49,-1,1,0.89,1,1,1.72051584437712,1,1,1,1
3,2,12,50,-1,0,0.831,-1,1,-0.0219551386168174,1,1,1,1
3,2,12,51,-1,0,1.582,-1,-1,-0.250336233049874,1,-1,1,1
3,2,12,52,-1,0,0.851,-1,-1,1.89329519629321,-1,-1,-1,1
3,2,12,53,1,1,0.77,-1,-1,-0.171151172075591,-1,-1,-1,-1
3,2,12,54,-1,0,0.59,1,1,-0.504180624758844,-1,-1,-1,-1
3,2,12,55,1,1,0.651,-1,-1,-1.39073979592278,1,1,-1,-1
3,2,12,56,-1,0,0.791,1,1,-1.06315256140809,-1,-1,1,1
3,2,12,57,1,1,0.951,-1,-1,-0.414590245387417,1,1,-1,-1
3,2,12,58,-1,0,0.911,1,1,0.198771036580646,-1,-1,1,1
3,2,12,59,-1,0,0.901,-1,-1,0.0556953240109353,1,1,-1,-1
3,2,12,60,1,1,0.91,-1,-1,0.0189446762741685,-1,-1,1,1
3,2,12,61,1,1,0.72,1,1,0.052038459413081,-1,-1,-1,-1
3,2,12,62,1,1,0.71,1,1,-0.727725961058671,1,1,-1,-1
3,2,12,63,-1,0,0.67,1,1,-0.774294201026478,1,1,1,1
3,2,12,64,1,1,0.93,-1,-1,-0.967367117554992,1,1,1,1
3,2,12,65,-1,1,0.78,1,1,0.124423372845119,-1,-1,1,1
3,2,12,66,-1,0,1.14,-1,1,-0.461217772129412,1,1,-1,-1
3,2,12,67,-1,1,1.482,-1,-1,0.802321340147036,1,-1,1,1
3,2,12,68,-1,0,0.76,-1,1,1.67588280496122,-1,-1,-1,1
3,2,12,69,-1,0,0.72,-1,-1,-0.547705099196414,1,-1,-1,-1
3,2,12,70,1,1,0.65,-1,-1,-0.727725961058671,-1,-1,-1,1
3,2,12,71,-1,0,0.811,1,1,-1.06827104801434,-1,-1,-1,-1
3,2,12,72,-1,0,0.67,-1,-1,-0.331450473091225,1,1,-1,-1
3,2,12,73,-1,0,0.931,-1,-1,-0.967367117554992,-1,-1,1,1
3,2,12,74,1,1,0.861,-1,-1,0.12800163743632,-1,-1,-1,-1
3,2,12,75,-1,0,1.331,1,1,-0.132253826872901,-1,-1,-1,-1
3,2,12,76,-1,0,0.701,-1,-1,1.31808007077889,1,1,-1,-1
3,2,12,77,1,1,1.061,-1,-1,-0.816769864149002,-1,-1,1,1
3,2,12,78,1,1,1.191,1,1,0.563203249378231,-1,-1,-1,-1
3,2,12,79,1,1,0.82,1,1,0.948040277959976,1,1,-1,-1
3,2,12,80,1,1,0.691,1,1,-0.294704331963143,1,1,1,1
3,2,12,81,1,1,0.701,1,1,-0.864609406700533,1,1,1,1
3,2,12,82,1,1,0.84,1,1,-0.816769864149002,1,1,1,1
3,2,12,83,1,1,0.55,1,1,-0.214469729516178,1,1,1,1
3,2,12,84,-1,1,0.51,1,1,-1.62449013218626,1,1,1,1
3,2,12,85,1,1,0.611,-1,1,-1.87589818239244,1,1,1,1
3,2,12,86,1,1,0.531,1,1,-1.27428983802619,1,-1,1,1
3,2,12,87,1,1,0.601,1,1,-1.74154552237503,1,1,-1,1
3,2,12,88,1,1,0.601,1,1,-1.32923456475192,1,1,1,1
3,2,12,89,-1,0,0.64,1,1,-1.32923456475192,1,1,1,1
3,2,12,90,-1,0,0.581,-1,-1,-1.11989339806494,1,1,1,1
3,2,12,91,1,1,0.65,-1,-1,-1.4419212886564,-1,-1,1,1
3,2,12,92,-1,0,1.301,1,1,-1.06827104801434,-1,-1,-1,-1
3,2,12,93,1,1,0.74,-1,-1,1.24217462053727,1,1,-1,-1
3,2,12,94,1,1,0.69,1,1,-0.63649902481888,-1,-1,1,1
3,2,12,95,1,1,0.481,1,1,-0.869431384200309,1,1,-1,-1
3,2,12,96,1,1,0.64,1,1,-2.07082300168532,1,1,1,1
3,2,12,97,1,1,0.55,1,1,-1.11989339806494,1,1,1,1
3,2,12,98,-1,0,0.611,1,1,-1.62449013218626,1,1,1,1
3,2,12,99,-1,1,1.411,-1,-1,-1.27428983802619,1,1,1,1
3,2,12,100,1,1,0.73,-1,1,1.51242114182859,-1,-1,1,1
3,2,12,101,1,1,0.89,1,1,-0.681800062152304,1,-1,-1,-1
3,2,12,102,1,1,0.57,1,1,-0.0219551386168174,1,1,-1,1
3,2,12,103,-1,0,1.371,1,1,-1.50556410153359,1,1,1,1
3,2,12,104,1,0,0.73,-1,-1,1.41666832077042,1,1,1,1
3,2,12,105,-1,0,0.95,1,-1,-0.681800062152304,-1,-1,1,1
3,2,12,106,1,1,0.561,-1,-1,0.19526806426211,-1,1,-1,-1
3,2,12,107,1,1,1.041,1,1,-1.55855580175018,-1,-1,1,-1
3,2,12,108,-1,0,0.91,1,1,0.499841206313425,1,1,-1,-1
3,2,12,109,-1,0,0.881,-1,-1,0.052038459413081,1,1,1,1
3,2,12,110,-1,0,0.75,-1,-1,-0.0557963942940368,-1,-1,1,1
3,2,12,111,1,1,0.731,-1,-1,-0.591806073485074,-1,-1,-1,-1
3,2,12,112,-1,1,0.78,1,1,-0.677242121835249,-1,-1,-1,-1
3,2,12,113,-1,0,0.991,-1,1,-0.461217772129412,1,1,-1,-1
3,2,12,114,1,1,0.761,-1,-1,0.335951092546875,1,-1,1,1
3,2,12,115,-1,0,0.931,1,1,-0.54332695933922,-1,-1,-1,1
3,2,12,116,-1,0,1.001,-1,-1,0.12800163743632,1,1,-1,-1
3,2,12,117,-1,0,0.631,-1,-1,0.369380840055342,-1,-1,1,1
3,2,12,118,1,0,0.84,-1,-1,-1.16704788240114,-1,-1,-1,-1
3,2,12,119,1,1,0.98,1,-1,-0.214469729516178,-1,-1,-1,-1
3,2,13,1,1,1,0.781,-1,-1,1.21648332886038,-1,1,-1,-1
3,2,13,2,-1,0,0.581,1,1,-0.456951820384217,1,1,1,-1
3,2,13,3,-1,0,0.801,-1,-1,-1.4419212886564,1,1,1,1
3,2,13,4,-1,0,0.791,-1,-1,-0.372760865069068,-1,-1,1,1
3,2,13,5,1,1,0.561,-1,-1,-0.414590245387417,-1,-1,-1,-1
3,2,13,6,1,1,0.671,1,1,-1.55855580175018,-1,-1,-1,-1
3,2,13,7,-1,0,0.851,1,1,-0.962401307713336,1,1,-1,-1
3,2,13,8,1,1,0.81,-1,-1,-0.171151172075591,1,1,1,1
3,2,13,9,1,1,0.691,1,1,-0.335558524052398,-1,-1,1,1
3,2,13,10,-1,0,0.61,1,1,-0.864609406700533,1,1,-1,-1
3,2,13,11,1,1,1.771,-1,-1,-1.2797436883556,1,1,1,1
3,2,13,12,1,1,0.66,1,1,2.26905266966507,-1,-1,1,1
3,2,13,13,1,1,0.75,1,1,-1.01743685630134,1,1,-1,-1
3,2,13,14,-1,0,0.671,1,1,-0.591806073485074,1,1,1,1
3,2,13,15,1,1,0.951,-1,-1,-0.962401307713336,1,1,1,1
3,2,13,16,1,1,1.271,1,1,0.198771036580646,-1,-1,1,1
3,2,13,17,-1,0,0.791,1,1,1.16449827782557,1,1,-1,-1
3,2,13,18,1,1,0.661,-1,-1,-0.414590245387417,1,1,1,1
3,2,13,19,1,1,0.671,1,1,-1.01239586384462,-1,-1,1,1
3,2,13,20,1,1,0.801,1,1,-0.962401307713336,1,1,-1,-1
3,2,13,21,1,1,0.48,1,1,-0.372760865069068,1,1,1,1
3,2,13,22,1,1,0.531,1,1,-2.07775240040212,1,1,1,1
3,2,13,23,-1,0,1.161,1,1,-1.74154552237503,1,1,1,1
3,2,13,24,1,1,0.59,-1,-1,0.863097536504793,1,1,1,1
3,2,13,25,1,1,1.011,1,1,-1.39073979592278,-1,-1,1,1
3,2,13,26,1,1,0.881,1,1,0.402478278410526,1,1,-1,-1
3,2,13,27,-1,0,1.251,1,1,-0.0557963942940368,1,1,1,1
3,2,13,28,-1,0,0.611,-1,-1,1.11168868731989,1,1,1,1
3,2,13,29,1,1,0.641,-1,-1,-1.27428983802619,-1,-1,1,1
3,2,13,30,-1,0,0.571,1,1,-1.11469499750601,-1,-1,-1,-1
3,2,13,31,1,1,0.98,-1,-1,-1.4997278601065,1,1,-1,-1
3,2,13,32,-1,0,0.591,1,1,0.298786502026315,-1,-1,1,1
3,2,13,33,-1,0,0.831,-1,-1,-1.38510122576633,1,1,-1,-1
3,2,13,34,-1,0,0.61,-1,-1,-0.250336233049874,-1,-1,1,1
3,2,13,35,1,1,0.73,-1,-1,-1.2797436883556,-1,-1,-1,-1
3,2,13,36,-1,0,0.68,1,1,-0.681800062152304,-1,-1,-1,-1
3,2,13,37,-1,0,0.991,-1,-1,-0.918039180055261,1,1,-1,-1
3,2,13,38,-1,0,0.681,-1,-1,0.335951092546875,-1,-1,1,1
3,2,13,39,1,1,0.871,-1,-1,-0.913146343198796,-1,-1,-1,-1
3,2,13,40,-1,0,0.861,1,1,-0.093805652740806,-1,-1,-1,-1
3,2,13,41,1,1,1.641,-1,-1,-0.132253826872901,1,1,-1,-1
3,2,13,42,1,1,0.52,1,1,2.01521071958323,-1,-1,1,1
3,2,13,43,1,1,0.601,1,1,-1.81124421147286,1,1,-1,-1
3,2,13,44,-1,0,0.941,1,1,-1.32923456475192,1,1,1,1
3,2,13,45,-1,1,0.45,-1,-1,0.163574357017111,1,1,1,1
3,2,13,46,1,1,0.46,-1,1,-2.29263823928078,-1,-1,1,1
3,2,13,47,-1,0,0.79,1,1,-2.21945782354376,1,-1,-1,-1
3,2,13,48,-1,0,0.591,-1,-1,-0.418802231884158,1,1,-1,1
3,2,13,49,-1,0,1.22,-1,-1,-1.38510122576633,-1,-1,1,1
3,2,13,50,-1,0,0.681,-1,-1,1.02814175332503,-1,-1,-1,-1
3,2,13,51,1,1,0.64,-1,-1,-0.913146343198796,-1,-1,-1,-1
3,2,13,52,1,1,0.701,1,1,-1.11989339806494,-1,-1,-1,-1
3,2,13,53,-1,0,1.951,1,1,-0.816769864149002,1,1,-1,-1
3,2,13,54,1,1,0.921,-1,-1,2.59134786964372,1,1,1,1
3,2,13,55,-1,0,0.651,1,1,0.0920447557893565,-1,-1,1,1
3,2,13,56,1,1,1.121,-1,-1,-1.06315256140809,1,1,-1,-1
3,2,13,57,-1,0,0.621,1,1,0.746360781167853,-1,-1,1,1
3,2,13,58,-1,0,0.81,-1,-1,-1.22023711065256,1,1,-1,-1
3,2,13,59,1,1,0.811,-1,-1,-0.335558524052398,-1,-1,1,1
3,2,13,60,-1,0,0.651,1,1,-0.331450473091225,-1,-1,-1,-1
3,2,13,61,-1,0,0.62,-1,-1,-1.06315256140809,1,1,-1,-1
3,2,13,62,1,1,0.821,-1,-1,-1.22560306649833,-1,-1,1,1
3,2,13,63,-1,0,0.79,1,1,-0.290646348667838,-1,-1,-1,-1
3,2,13,64,1,1,0.631,-1,-1,-0.418802231884158,1,1,-1,-1
3,2,13,65,-1,0,1.15,1,1,-1.16704788240114,-1,-1,1,1
3,2,13,66,1,1,1.111,-1,-1,0.831400781595393,1,1,-1,-1
3,2,13,67,-1,0,0.841,1,1,0.716525681167206,-1,-1,1,1
3,2,13,68,-1,0,0.861,-1,-1,-0.210508307416931,1,1,-1,-1
3,2,13,69,1,0,0.39,-1,-1,-0.132253826872901,-1,-1,1,1
3,2,13,70,1,0,0.55,1,-1,-2.76910321381004,-1,-1,-1,-1
3,2,13,71,-1,0,0.671,1,-1,-1.62449013218626,-1,1,-1,-1
3,2,13,72,-1,0,0.681,-1,-1,-0.962401307713336,-1,1,1,-1
3,2,13,73,1,1,0.641,-1,-1,-0.913146343198796,-1,-1,1,-1
3,2,13,74,-1,0,0.851,1,1,-1.11469499750601,-1,-1,-1,-1
3,2,13,75,1,1,0.781,-1,-1,-0.171151172075591,1,1,-1,-1
3,2,13,76,1,1,1.201,1,1,-0.456951820384217,-1,-1,1,1
3,2,13,77,-1,0,0.741,1,1,0.97587969501123,1,1,-1,-1
3,2,13,78,1,0,0.651,-1,-1,-0.632002636719406,1,1,1,1
3,2,13,79,-1,0,0.811,1,-1,-1.06315256140809,-1,-1,1,1
3,2,13,80,-1,0,0.941,-1,-1,-0.331450473091225,-1,1,-1,-1
3,2,13,81,-1,1,0.57,-1,-1,0.163574357017111,-1,-1,1,-1
3,2,13,82,1,1,0.521,-1,1,-1.50556410153359,-1,-1,-1,-1
3,2,13,83,-1,0,1.671,1,1,-1.80484733173067,1,-1,-1,-1
3,2,13,84,-1,0,0.891,-1,-1,2.07553075484591,1,1,-1,1
3,2,13,85,-1,0,0.901,-1,-1,-0.0182161434101367,-1,-1,1,1
3,2,13,86,-1,0,0.53,-1,-1,0.0189446762741685,-1,-1,-1,-1
3,2,13,87,1,1,0.741,-1,-1,-1.74782181995762,-1,-1,-1,-1
3,2,13,88,1,1,0.771,1,1,-0.632002636719406,-1,-1,-1,-1
3,2,13,89,1,1,0.62,1,1,-0.499859306979448,1,1,-1,-1
3,2,13,90,-1,0,0.8,1,1,-1.22560306649833,1,1,1,1
3,2,13,91,-1,0,0.64,-1,-1,-0.376920234606419,1,1,1,1
3,2,13,92,-1,0,0.631,-1,-1,-1.11989339806494,-1,-1,1,1
3,2,13,93,1,1,1.03,-1,-1,-1.16704788240114,-1,-1,-1,-1
3,2,13,94,-1,0,0.77,1,1,0.464471174327283,-1,-1,-1,-1
3,2,13,95,1,1,0.651,-1,-1,-0.504180624758844,1,1,-1,-1
3,2,13,96,1,1,0.68,1,1,-1.06315256140809,-1,-1,1,1
3,2,13,97,-1,0,0.681,1,1,-0.918039180055261,1,1,-1,-1
3,2,13,98,1,1,0.78,-1,-1,-0.913146343198796,1,1,1,1
3,2,13,99,-1,0,0.67,1,1,-0.461217772129412,-1,-1,1,1
3,2,13,100,-1,0,0.74,-1,-1,-0.967367117554992,1,1,-1,-1
3,2,13,101,1,0,0.911,-1,-1,-0.63649902481888,-1,-1,1,1
3,2,13,102,-1,0,0.58,1,-1,0.0556953240109353,-1,-1,-1,-1
3,2,13,103,1,1,0.66,-1,-1,-1.44765699185199,-1,1,-1,-1
3,2,13,104,-1,0,0.79,1,1,-1.01743685630134,-1,-1,1,-1
3,2,13,105,-1,0,0.561,-1,-1,-0.418802231884158,1,1,-1,-1
3,2,13,106,1,1,0.761,-1,-1,-1.55855580175018,-1,-1,1,1
3,2,13,107,1,1,0.761,1,1,-0.54332695933922,-1,-1,-1,-1
3,2,13,108,1,1,0.841,1,1,-0.54332695933922,1,1,-1,-1
3,2,13,109,-1,0,0.9,1,1,-0.210508307416931,1,1,1,1
3,2,13,110,1,0,0.791,-1,-1,0.015247202399853,1,1,1,1
