subj_idx,session,block,trial,stimulus,response,rt,prevstim,prevresp,prevrt,prev2resp,prev3resp,prev2stim,prev3stim,prev2rt,prev3rt
3,2,6,54,-1,0,1.914,1,-1,1.51643655617847,1,-1,-1,1,-0.629054582946573,-1.15731404176574
3,2,6,55,1,0,2.143,-1,-1,0.574475734995692,-1,1,1,-1,1.51643655617847,-0.629054582946573
3,2,6,56,-1,1,1.735,1,-1,1.21339968386546,-1,-1,-1,1,0.574475734995692,1.51643655617847
3,2,6,57,1,1,1.547,-1,1,0.0193585099886355,-1,-1,1,-1,1.21339968386546,0.574475734995692
3,2,6,58,1,1,1.522,1,1,-0.629054582946573,1,-1,-1,1,0.0193585099886355,1.21339968386546
3,2,6,59,-1,0,1.76,1,1,-0.721165168737361,1,1,1,-1,-0.629054582946573,0.0193585099886355
3,2,6,60,-1,0,2.049,-1,-1,0.100241473176536,1,1,1,1,-0.721165168737361,-0.629054582946573
3,2,6,61,-1,0,1.913,-1,-1,0.959807301400673,-1,1,-1,1,0.100241473176536,-0.721165168737361
3,2,6,62,-1,0,1.812,-1,-1,0.57152113722867,-1,-1,-1,-1,0.959807301400673,0.100241473176536
3,2,6,63,-1,0,1.408,-1,-1,0.264860258657963,-1,-1,-1,-1,0.57152113722867,0.959807301400673
3,2,6,64,-1,0,1.787,-1,-1,-1.16132797356269,-1,-1,-1,-1,0.264860258657963,0.57152113722867
3,2,6,65,1,0,2.291,-1,-1,0.186314639955068,-1,-1,-1,-1,-1.16132797356269,0.264860258657963
3,2,6,66,-1,0,2.225,1,-1,1.59095814522084,-1,-1,-1,-1,0.186314639955068,-1.16132797356269
3,2,6,67,-1,0,2.027,-1,-1,1.42569434198262,-1,-1,1,-1,1.59095814522084,0.186314639955068
3,2,6,68,-1,0,2.212,-1,-1,0.898776434267653,-1,-1,-1,1,1.42569434198262,1.59095814522084
3,2,6,69,1,0,2.02,-1,-1,1.39256506301469,-1,-1,-1,-1,0.898776434267653,1.42569434198262
3,2,6,70,1,0,1.817,1,-1,0.879218540342937,-1,-1,-1,-1,1.39256506301469,0.898776434267653
3,2,6,71,-1,1,1.85,1,-1,0.280439278431901,-1,-1,1,-1,0.879218540342937,1.39256506301469
3,2,6,72,-1,1,1.789,-1,1,0.382197983508579,-1,-1,1,1,0.280439278431901,0.879218540342937
3,2,6,73,-1,0,1.884,-1,1,0.19263860336447,1,-1,-1,1,0.382197983508579,0.280439278431901
3,2,6,74,1,0,1.6,-1,-1,0.485159142828264,1,1,-1,-1,0.19263860336447,0.382197983508579
3,2,6,75,1,0,1.708,1,-1,-0.438606322765578,-1,1,-1,-1,0.485159142828264,0.19263860336447
3,2,6,76,1,0,1.933,1,-1,-0.0693147064504581,-1,-1,1,-1,-0.438606322765578,0.485159142828264
3,2,6,77,1,1,1.223,1,-1,0.630321695329695,-1,-1,1,1,-0.0693147064504581,-0.438606322765578
3,2,6,78,-1,0,1.811,1,1,-1.95771649502176,-1,-1,1,1,0.630321695329695,-0.0693147064504581
3,2,6,79,1,0,1.7,-1,-1,0.261739296559097,1,-1,1,1,-1.95771649502176,0.630321695329695
3,2,7,0,-1,0,1.607,1,-1,-0.0958575847747621,-1,1,-1,1,0.261739296559097,-1.95771649502176
3,2,7,1,1,1,2.054,-1,-1,-0.490352077753106,-1,-1,1,-1,-0.0958575847747621,0.261739296559097
3,2,7,2,1,1,1.638,1,1,1.0274660225826,-1,-1,-1,1,-0.490352077753106,-0.0958575847747621
3,2,7,3,1,1,1.252,1,1,-0.37218406485203,1,-1,1,-1,1.0274660225826,-0.490352077753106
3,2,7,4,1,1,1.637,1,1,-2.03418737448713,1,1,1,1,-0.37218406485203,1.0274660225826
3,2,7,5,1,1,1.876,1,1,-0.375960903546208,1,1,1,1,-2.03418737448713,-0.37218406485203
3,2,7,6,-1,0,1.49,1,1,0.46685140479267,1,1,1,1,-0.375960903546208,-2.03418737448713
3,2,7,7,1,1,1.494,-1,-1,-0.9578623120158,1,1,1,1,0.46685140479267,-0.375960903546208
3,2,7,8,1,1,1.7,1,1,-0.941281676965251,-1,1,-1,1,-0.9578623120158,0.46685140479267
3,2,7,9,1,0,1.695,1,1,-0.142413159642192,1,-1,1,-1,-0.941281676965251,-0.9578623120158
3,2,7,10,-1,0,2.057,1,-1,-0.160629883179666,1,1,1,1,-0.142413159642192,-0.941281676965251
3,2,7,11,-1,0,1.931,-1,-1,1.036492401956,-1,1,1,1,-0.160629883179666,-0.142413159642192
3,2,7,12,-1,1,2.052,-1,-1,0.645561776487214,-1,-1,-1,1,1.036492401956,-0.160629883179666
3,2,7,13,-1,0,2.024,-1,1,1.02144110913045,-1,-1,-1,-1,0.645561776487214,1.036492401956
3,2,7,14,1,1,1.694,-1,-1,0.936470170591379,1,-1,-1,-1,1.02144110913045,0.645561776487214
3,2,7,15,1,1,1.46,1,1,-0.164279675654734,-1,1,-1,-1,0.936470170591379,1.02144110913045
3,2,7,16,-1,0,2.025,1,1,-1.08365457742503,1,-1,1,-1,-0.164279675654734,0.936470170591379
3,2,7,17,-1,0,2.232,-1,-1,0.939525035148186,1,1,1,1,-1.08365457742503,-0.164279675654734
3,2,7,18,1,0,1.782,-1,-1,1.54145929983962,-1,1,-1,1,0.939525035148186,-1.08365457742503
3,2,7,19,-1,1,1.612,1,-1,0.148930195540021,-1,-1,-1,-1,1.54145929983962,0.939525035148186
3,2,7,20,1,1,1.34,-1,1,-0.471139346646247,-1,-1,1,-1,0.148930195540021,1.54145929983962
3,2,7,21,1,1,1.456,1,1,-1.61408576210024,1,-1,-1,1,-0.471139346646247,0.148930195540021
3,2,7,22,-1,0,1.671,1,1,-1.10062186699606,1,1,1,-1,-1.61408576210024,-0.471139346646247
3,2,7,23,1,0,1.732,-1,-1,-0.248824934557711,1,1,1,1,-1.10062186699606,-1.61408576210024
3,2,7,24,-1,0,1.817,1,-1,-0.0270797815179006,-1,1,-1,1,-0.248824934557711,-1.10062186699606
3,2,7,25,1,0,1.878,-1,-1,0.269222990850613,-1,-1,1,-1,-0.0270797815179006,-0.248824934557711
3,2,7,26,-1,0,1.964,1,-1,0.473441254291499,-1,-1,-1,1,0.269222990850613,-0.0270797815179006
3,2,7,27,-1,1,1.969,-1,-1,0.750360645871715,-1,-1,1,-1,0.473441254291499,0.269222990850613
3,2,7,28,1,0,2.264,-1,1,0.766085478064258,-1,-1,-1,1,0.750360645871715,0.473441254291499
3,2,7,29,-1,0,1.516,1,-1,1.62949741521645,1,-1,-1,-1,0.766085478064258,0.750360645871715
3,2,7,30,-1,0,1.867,-1,-1,-0.850874346307329,-1,1,1,-1,1.62949741521645,0.766085478064258
3,2,7,31,-1,0,1.761,-1,-1,0.43710987885332,-1,-1,-1,1,-0.850874346307329,1.62949741521645
3,2,7,32,1,1,1.311,-1,-1,0.0756151757806717,-1,-1,-1,-1,0.43710987885332,-0.850874346307329
3,2,7,33,-1,0,1.996,1,1,-1.74940056908739,-1,-1,-1,-1,0.0756151757806717,0.43710987885332
3,2,7,34,-1,0,2.264,-1,-1,0.850315519265061,1,-1,1,-1,-1.74940056908739,0.0756151757806717
3,2,7,35,1,0,1.785,-1,-1,1.62949741521645,-1,1,-1,1,0.850315519265061,-1.74940056908739
3,2,7,36,1,0,1.758,1,-1,0.159333180616113,-1,-1,-1,-1,1.62949741521645,0.850315519265061
3,2,7,37,-1,1,1.696,1,-1,0.0650702914366141,-1,-1,1,-1,0.159333180616113,1.62949741521645
3,2,7,38,1,1,1.458,-1,1,-0.156982243339624,-1,-1,1,1,0.0650702914366141,0.159333180616113
3,2,7,39,1,0,1.995,1,1,-1.09213240352231,1,-1,-1,1,-0.156982243339624,0.0650702914366141
3,2,7,40,-1,0,1.612,1,-1,0.847216259280628,1,1,1,-1,-1.09213240352231,-0.156982243339624
3,2,7,41,-1,1,2.292,-1,-1,-0.471139346646247,-1,1,1,1,0.847216259280628,-1.09213240352231
3,2,7,42,1,0,1.638,-1,1,1.70551595296435,-1,-1,-1,1,-0.471139346646247,0.847216259280628
3,2,7,43,-1,1,1.88,1,-1,-0.37218406485203,1,-1,-1,-1,1.70551595296435,-0.471139346646247
3,2,7,44,1,1,1.728,-1,1,0.480024089579851,-1,1,1,-1,-0.37218406485203,1.70551595296435
3,2,7,45,-1,0,1.7,1,1,-0.0413793790317349,1,-1,-1,1,0.480024089579851,-0.37218406485203
3,2,7,46,-1,0,1.609,-1,-1,-0.142413159642192,1,1,1,-1,-0.0413793790317349,0.480024089579851
3,2,7,47,1,1,2.172,-1,-1,-0.482659821575492,-1,1,-1,1,-0.142413159642192,-0.0413793790317349
3,2,7,48,1,1,1.697,1,1,1.37293189228081,-1,-1,-1,-1,-0.482659821575492,-0.142413159642192
3,2,7,49,-1,0,1.731,1,1,-0.15333675359687,1,-1,1,-1,1.37293189228081,-0.482659821575492
3,2,7,50,1,0,1.875,-1,-1,-0.0306515824658729,1,1,1,1,-0.15333675359687,1.37293189228081
3,2,7,51,-1,1,1.496,1,-1,0.463553845040055,-1,1,-1,1,-0.0306515824658729,-0.15333675359687
3,2,7,52,-1,0,1.969,-1,1,-0.933007999250357,-1,-1,1,-1,0.463553845040055,-0.0306515824658729
3,2,7,53,-1,1,1.518,-1,-1,0.766085478064258,1,-1,-1,1,-0.933007999250357,0.463553845040055
3,2,7,54,1,1,1.254,-1,1,-0.842720656043223,-1,1,-1,-1,0.766085478064258,-0.933007999250357
3,2,7,55,1,0,1.432,1,1,-2.02431574722045,1,-1,-1,-1,-0.842720656043223,0.766085478064258
3,2,7,56,-1,0,1.31,1,-1,-1.2034149231421,1,1,1,-1,-2.02431574722045,-0.842720656043223
3,2,7,57,1,1,1.582,-1,-1,-1.75411981629808,-1,1,1,1,-1.2034149231421,-2.02431574722045
3,2,7,58,1,1,1.998,1,1,-0.587321345065386,-1,-1,-1,1,-1.75411981629808,-1.2034149231421
3,2,7,59,-1,1,1.82,1,1,0.856509383748228,1,-1,1,-1,-0.587321345065386,-1.75411981629808
3,2,7,60,1,1,1.61,-1,1,0.279425753411206,1,1,1,1,0.856509383748228,-0.587321345065386
3,2,7,61,1,0,1.369,1,1,-0.478817278320778,1,1,-1,1,0.279425753411206,0.856509383748228
3,2,7,62,1,1,1.459,1,-1,-1.48166828439446,1,1,1,-1,-0.478817278320778,0.279425753411206
3,2,7,63,-1,1,2.03,1,1,-1.08789203779602,-1,1,1,1,-1.48166828439446,-0.478817278320778
3,2,7,64,-1,1,1.667,-1,1,0.954776764627492,1,-1,1,1,-1.08789203779602,-1.48166828439446
3,2,7,65,1,0,2.652,-1,1,-0.263647166145043,1,1,-1,1,0.954776764627492,-1.08789203779602
3,2,7,66,-1,1,1.968,1,-1,2.60777883939331,1,1,-1,-1,-0.263647166145043,0.954776764627492
3,2,7,67,1,0,1.7,-1,1,0.762943708543041,-1,1,1,-1,2.60777883939331,-0.263647166145043
3,2,7,68,1,0,1.551,1,-1,-0.142413159642192,1,-1,-1,1,0.762943708543041,2.60777883939331
3,2,7,69,1,0,2.085,1,-1,-0.709713956255655,-1,1,1,-1,-0.142413159642192,0.762943708543041
3,2,7,70,-1,1,1.851,1,-1,1.12010934383035,-1,-1,1,1,-0.709713956255655,-0.142413159642192
3,2,7,71,1,1,1.375,-1,1,0.383880302972718,-1,-1,1,1,1.12010934383035,-0.709713956255655
3,2,7,72,-1,1,1.905,1,1,-1.45462200293948,1,-1,-1,1,0.383880302972718,1.12010934383035
3,2,7,73,-1,1,2.065,-1,1,0.561723734342327,1,1,1,-1,-1.45462200293948,0.383880302972718
3,2,7,74,-1,0,1.938,-1,1,1.06049853852941,1,1,-1,1,0.561723734342327,-1.45462200293948
3,2,7,75,1,0,1.667,-1,-1,0.667940716484101,1,1,-1,-1,1.06049853852941,0.561723734342327
3,2,7,76,-1,0,1.431,1,-1,-0.263647166145043,-1,1,-1,-1,0.667940716484101,1.06049853852941
3,2,7,77,-1,1,1.225,-1,-1,-1.2077352678302,-1,-1,1,-1,-0.263647166145043,0.667940716484101
3,2,7,78,-1,1,1.97,-1,1,-2.16901990536599,-1,-1,-1,1,-1.2077352678302,-0.263647166145043
3,2,7,79,1,0,2.328,-1,1,0.769225652373665,1,-1,-1,-1,-2.16901990536599,-1.2077352678302
4,1,1,0,1,1,1.898,1,-1,1.80190086226426,1,1,-1,-1,0.769225652373665,-2.16901990536599
4,1,1,1,-1,0,1.801,1,1,0.892085128846964,-1,1,1,-1,1.80190086226426,0.769225652373665
4,1,1,2,1,1,2.073,-1,-1,0.711220374832408,1,-1,1,1,0.892085128846964,1.80190086226426
4,1,1,3,-1,1,1.773,1,1,1.19616418569055,-1,1,-1,1,0.711220374832408,0.892085128846964
4,1,1,4,-1,0,1.559,-1,1,0.657197296322382,1,-1,1,-1,1.19616418569055,0.711220374832408
4,1,1,5,-1,1,1.232,-1,-1,0.213717379880957,1,1,-1,1,0.657197296322382,1.19616418569055
4,1,1,6,-1,0,1.41,-1,1,-0.597904946087832,-1,1,-1,-1,0.213717379880957,0.657197296322382
4,1,1,7,1,1,1.057,-1,-1,-0.132626907146921,1,-1,-1,-1,-0.597904946087832,0.213717379880957
4,1,1,8,1,0,1.231,1,1,-1.12611603893223,-1,1,-1,-1,-0.132626907146921,-0.597904946087832
4,1,1,9,-1,0,1.717,1,-1,-0.600704588552518,1,-1,1,-1,-1.12611603893223,-0.132626907146921
4,1,1,10,-1,0,1.746,-1,-1,0.54654336788047,-1,1,1,1,-0.600704588552518,-1.12611603893223
4,1,1,11,-1,0,1.6,-1,-1,0.604289462604437,-1,-1,-1,1,0.54654336788047,-0.600704588552518
4,1,1,12,-1,0,1.593,-1,-1,0.303217903941459,-1,-1,-1,-1,0.604289462604437,0.54654336788047
4,1,1,13,1,1,1.294,-1,-1,0.288100863412004,-1,-1,-1,-1,0.303217903941459,0.604289462604437
4,1,1,14,-1,0,1.081,1,1,-0.428622261015927,-1,-1,-1,-1,0.288100863412004,0.303217903941459
4,1,1,15,-1,0,1.877,-1,-1,-1.04870752252782,1,-1,1,-1,-0.428622261015927,0.288100863412004
4,1,1,16,1,1,1.353,-1,-1,0.853725554544027,-1,1,-1,1,-1.04870752252782,-0.428622261015927
4,1,1,17,-1,0,1.378,1,1,-0.274899927803436,-1,-1,-1,-1,0.853725554544027,-1.04870752252782
4,1,1,18,1,1,1.385,-1,-1,-0.211775507876105,1,-1,1,-1,-0.274899927803436,0.853725554544027
4,1,1,19,1,0,1.833,1,1,-0.194305824071284,-1,1,-1,1,-0.211775507876105,-0.274899927803436
4,1,1,20,-1,0,2.134,1,-1,0.771941979656823,1,-1,1,-1,-0.194305824071284,-0.211775507876105
4,1,1,21,1,1,1.505,-1,-1,1.29615376042242,-1,1,1,1,0.771941979656823,-0.194305824071284
4,1,1,22,-1,0,1.303,1,1,0.0921780241235802,-1,-1,-1,1,1.29615376042242,0.771941979656823
4,1,1,23,1,1,1.328,-1,-1,-0.404725487989005,1,-1,1,-1,0.0921780241235802,1.29615376042242
4,1,1,24,-1,0,1.496,1,1,-0.339201670482613,-1,1,-1,1,-0.404725487989005,0.0921780241235802
4,1,1,25,-1,0,1.2,-1,-1,0.071498298311979,1,-1,1,-1,-0.339201670482613,-0.404725487989005
4,1,1,26,1,1,1.451,-1,-1,-0.688640696006499,-1,1,-1,1,0.071498298311979,-0.339201670482613
4,1,1,27,-1,0,1.592,1,1,-0.0338028472192979,-1,-1,-1,-1,-0.688640696006499,0.071498298311979
4,1,1,28,1,1,1.086,-1,-1,0.285935865221043,1,-1,1,-1,-0.0338028472192979,-0.688640696006499
4,1,1,29,-1,0,1.206,1,1,-1.0327972058493,-1,1,-1,1,0.285935865221043,-0.0338028472192979
4,1,1,30,1,0,1.562,-1,-1,-0.671444852351171,1,-1,1,-1,-1.0327972058493,0.285935865221043
4,1,1,31,1,0,3.609,1,-1,0.220345564246897,-1,1,-1,1,-0.671444852351171,-1.0327972058493
4,1,1,32,-1,1,3.085,1,-1,3.10771890789283,-1,-1,1,-1,0.220345564246897,-0.671444852351171
4,1,1,33,1,0,1.089,-1,1,2.56683760888685,-1,-1,1,1,3.10771890789283,0.220345564246897
4,1,1,34,1,1,1.262,1,-1,-1.02328613911201,1,-1,-1,1,2.56683760888685,3.10771890789283
4,1,1,35,1,1,1.093,1,1,-0.514955648334633,-1,1,1,-1,-1.02328613911201,2.56683760888685
4,1,1,36,1,1,1.831,1,1,-1.01064539349168,1,-1,1,1,-0.514955648334633,-1.02328613911201
4,1,1,37,1,0,1.63,1,1,0.768178049691497,1,1,1,1,-1.01064539349168,-0.514955648334633
4,1,1,38,1,1,1.442,1,-1,0.367264813884217,1,1,1,1,0.768178049691497,-1.01064539349168
4,1,1,39,1,1,1.33,1,1,-0.0552545828955808,-1,1,1,1,0.367264813884217,0.768178049691497
4,1,1,40,-1,0,2.014,1,1,-0.334013167613551,1,-1,1,1,-0.0552545828955808,0.367264813884217
4,1,1,41,1,1,1.294,-1,-1,1.09661344271481,1,1,1,1,-0.334013167613551,-0.0552545828955808
4,1,1,42,1,1,1.633,1,1,-0.428622261015927,-1,1,-1,1,1.09661344271481,-0.334013167613551
4,1,1,43,1,1,1.353,1,1,0.373604551200685,1,-1,1,-1,-0.428622261015927,1.09661344271481
4,1,1,44,-1,0,2.402,1,1,-0.274899927803436,1,1,1,1,0.373604551200685,-0.428622261015927
4,1,1,45,1,1,1.66,-1,-1,1.70403602114482,1,1,1,1,-0.274899927803436,0.373604551200685
4,1,1,46,1,1,1.17,1,1,0.430143629722093,-1,1,-1,1,1.70403602114482,-0.274899927803436
4,1,1,47,-1,1,1.42,1,1,-0.775930409150713,1,-1,1,-1,0.430143629722093,1.70403602114482
4,1,1,48,-1,0,1.086,-1,1,-0.108261014174325,1,1,1,1,-0.775930409150713,0.430143629722093
4,1,1,49,-1,0,1.745,-1,-1,-1.0327972058493,1,1,-1,1,-0.108261014174325,-0.775930409150713
4,1,1,50,-1,0,1.57,-1,-1,0.602314235105088,-1,1,-1,-1,-1.0327972058493,-0.108261014174325
4,1,1,51,-1,0,1.393,-1,-1,0.237958677932516,-1,-1,-1,-1,0.602314235105088,-1.0327972058493
4,1,1,52,-1,0,1.558,-1,-1,-0.174448263024763,-1,-1,-1,-1,0.237958677932516,0.602314235105088
4,1,1,53,1,1,1.211,-1,-1,0.211505150414096,-1,-1,-1,-1,-0.174448263024763,0.237958677932516
4,1,1,54,1,1,1.415,1,1,-0.657180208478667,-1,-1,-1,-1,0.211505150414096,-0.174448263024763
4,1,1,55,-1,1,3.217,1,1,-0.120422435975394,1,-1,1,-1,-0.657180208478667,0.211505150414096
4,1,1,56,-1,0,1.289,-1,1,2.71129042618145,1,1,1,1,-0.120422435975394,-0.657180208478667
4,1,1,57,-1,1,1.507,-1,-1,-0.44197016582487,1,1,-1,1,2.71129042618145,-0.120422435975394
4,1,1,58,1,1,1.262,-1,1,0.0967567226793991,-1,1,-1,-1,-0.44197016582487,2.71129042618145
4,1,1,59,-1,0,1.324,1,1,-0.514955648334633,1,-1,-1,-1,0.0967567226793991,-0.44197016582487
4,1,1,60,1,1,1.328,-1,-1,-0.349602159533346,1,1,1,-1,-0.514955648334633,0.0967567226793991
4,1,1,61,1,1,0.694,1,1,-0.339201670482613,-1,1,-1,1,-0.349602159533346,-0.514955648334633
4,1,1,62,-1,0,2.099,1,1,-2.57665061014639,1,-1,1,-1,-0.339201670482613,-0.349602159533346
4,1,1,63,1,1,0.906,-1,-1,1.23913777518412,1,1,1,1,-2.57665061014639,-0.339201670482613
4,1,1,64,-1,0,1.416,1,1,-1.65759051063438,-1,1,-1,1,1.23913777518412,-2.57665061014639
4,1,1,65,-1,0,0.876,-1,-1,-0.117986717395945,1,-1,1,-1,-1.65759051063438,1.23913777518412
4,1,1,66,-1,1,2.735,-1,-1,-1.77368765810944,-1,1,-1,1,-0.117986717395945,-1.65759051063438
4,1,1,67,1,0,1.27,-1,1,2.15165764557519,-1,-1,-1,-1,-1.77368765810944,-0.117986717395945
4,1,1,68,-1,0,1.386,1,-1,-0.493168785910287,1,-1,-1,-1,2.15165764557519,-1.77368765810944
4,1,1,69,1,1,1.179,-1,-1,-0.191817365279883,-1,1,1,-1,-0.493168785910287,2.15165764557519
4,1,1,70,1,1,0.994,1,1,-0.749510666800333,-1,-1,-1,1,-0.191817365279883,-0.493168785910287
4,1,1,71,1,0,1.352,1,1,-1.33799044262484,1,-1,1,-1,-0.749510666800333,-0.191817365279883
4,1,1,72,1,0,1.662,1,-1,-0.277449103154918,1,1,1,1,-1.33799044262484,-0.749510666800333
4,1,1,73,-1,1,0.907,1,-1,0.434295056479917,-1,1,1,1,-0.277449103154918,-1.33799044262484
4,1,1,74,-1,0,1.082,-1,1,-1.65378713517332,-1,-1,1,1,0.434295056479917,-0.277449103154918
4,1,1,75,1,0,1.637,-1,-1,-1.04551958008542,1,-1,-1,1,-1.65378713517332,0.434295056479917
4,1,1,76,1,1,1.144,1,-1,0.382039441048921,-1,1,-1,-1,-1.04551958008542,-1.65378713517332
4,1,1,77,-1,0,1.06,1,1,-0.853411411537441,-1,-1,1,-1,0.382039441048921,-1.04551958008542
4,1,1,78,-1,1,1.652,-1,-1,-1.11634439467985,1,-1,1,1,-0.853411411537441,0.382039441048921
4,1,1,79,1,1,2.534,-1,1,0.413487754306206,-1,1,-1,1,-1.11634439467985,-0.853411411537441
4,2,2,0,1,1,2.572,1,1,1.88848204655671,1,-1,-1,-1,0.413487754306206,-1.11634439467985
4,2,2,1,-1,0,2.093,1,1,1.98934470932981,1,1,1,-1,1.88848204655671,0.413487754306206
4,2,2,2,1,1,2.454,-1,-1,1.27004111795546,1,1,1,1,1.98934470932981,1.88848204655671
4,2,2,3,1,1,1.772,1,1,1.82542377710042,-1,1,-1,1,1.27004111795546,1.98934470932981
4,2,2,4,-1,1,1.861,1,1,0.688939387861834,1,-1,1,-1,1.82542377710042,1.27004111795546
4,2,2,5,-1,0,2.123,-1,1,0.859982892618907,1,1,1,1,0.688939387861834,1.82542377710042
4,2,2,6,1,0,2.859,-1,-1,1.31971442330148,1,1,-1,1,0.859982892618907,0.688939387861834
4,2,2,7,-1,1,2.156,1,-1,2.35857891494949,-1,1,-1,-1,1.31971442330148,0.859982892618907
4,2,2,8,1,0,2.717,-1,1,1.37355074017294,-1,-1,1,-1,2.35857891494949,1.31971442330148
4,2,2,9,-1,1,2.067,1,-1,2.18076957605783,1,-1,-1,1,1.37355074017294,2.35857891494949
4,2,2,10,1,1,2.162,-1,1,1.22641156638495,-1,1,1,-1,2.18076957605783,1.37355074017294
4,2,2,11,1,1,2.364,1,1,1.38325056673363,1,-1,-1,1,1.22641156638495,2.18076957605783
4,2,2,12,1,0,2.567,1,1,1.69501064880794,1,1,1,-1,1.38325056673363,1.22641156638495
4,2,2,13,-1,0,1.302,1,-1,1.98255288255598,1,1,1,1,1.69501064880794,1.38325056673363
4,2,2,14,-1,0,1.45,-1,-1,-0.386802337243721,-1,1,1,1,1.98255288255598,1.69501064880794
4,2,2,15,-1,0,1.244,-1,-1,-0.0110276036243009,-1,-1,-1,1,-0.386802337243721,1.98255288255598
4,2,2,16,1,1,0.92,-1,-1,-0.545854586891929,-1,-1,-1,-1,-0.0110276036243009,-0.386802337243721
4,2,2,17,1,1,0.916,1,1,-1.5989312116581,-1,-1,-1,-1,-0.545854586891929,-0.0110276036243009
4,2,2,18,-1,0,1.238,1,1,-1.61413959597188,1,-1,1,-1,-1.5989312116581,-0.545854586891929
4,2,2,19,1,1,1.156,-1,-1,-0.562729649631847,1,1,1,1,-1.61413959597188,-1.5989312116581
4,2,2,20,1,1,0.86,1,1,-0.801926089065936,-1,1,-1,1,-0.562729649631847,-1.61413959597188
4,2,2,21,1,1,1.804,1,1,-1.83432277366797,1,-1,1,-1,-0.801926089065936,-0.562729649631847
4,2,2,22,-1,0,1.187,1,1,0.751407608825251,1,1,1,1,-1.83432277366797,-0.801926089065936
4,2,2,23,1,1,0.979,-1,-1,-0.709560580420484,1,1,1,1,0.751407608825251,-1.83432277366797
4,2,2,24,1,1,1.449,1,1,-1.38198007931615,-1,1,-1,1,-0.709560580420484,0.751407608825251
4,2,2,25,1,0,1.124,1,1,-0.0134355503757002,1,-1,1,-1,-1.38198007931615,-0.709560580420484
4,2,2,26,1,0,1.597,1,-1,-0.899906380530437,1,1,1,1,-0.0134355503757002,-1.38198007931615
4,2,2,27,-1,0,1.566,1,-1,0.32600913062524,-1,1,1,1,-0.899906380530437,-0.0134355503757002
4,2,2,28,1,0,1.449,-1,-1,0.257590955709756,-1,-1,1,1,0.32600913062524,-0.899906380530437
4,2,2,29,1,1,1.659,1,-1,-0.0134355503757002,-1,-1,-1,1,0.257590955709756,0.32600913062524
4,2,2,30,1,1,1.094,1,1,0.458948883961668,-1,-1,1,-1,-0.0134355503757002,0.257590955709756
4,2,2,31,1,1,1.24,1,1,-0.994330137410139,1,-1,1,1,0.458948883961668,-0.0134355503757002
4,2,2,32,-1,0,1.655,1,1,-0.55709555853322,1,1,1,1,-0.994330137410139,0.458948883961668
4,2,2,33,1,0,1.569,-1,-1,0.450523246369206,1,1,1,1,-0.55709555853322,-0.994330137410139
4,2,2,34,1,0,1.387,1,-1,0.264270993495622,-1,1,-1,1,0.450523246369206,-0.55709555853322
4,2,2,35,-1,0,1.358,1,-1,-0.166069008119082,-1,-1,1,-1,0.264270993495622,0.450523246369206
4,2,2,36,-1,0,1.297,-1,-1,-0.239819833379722,-1,-1,1,1,-0.166069008119082,0.264270993495622
4,2,2,37,-1,0,1.304,-1,-1,-0.400231821598089,-1,-1,-1,1,-0.239819833379722,-0.166069008119082
4,2,2,38,-1,0,1.186,-1,-1,-0.381444978282895,-1,-1,-1,-1,-0.400231821598089,-0.239819833379722
4,2,2,39,-1,1,1.682,-1,-1,-0.712502273538332,-1,-1,-1,-1,-0.381444978282895,-0.400231821598089
4,2,2,40,-1,0,1.359,-1,1,0.507005512387018,-1,-1,-1,-1,-0.712502273538332,-0.381444978282895
4,2,2,41,-1,0,1.27,-1,-1,-0.237250588745699,1,-1,-1,-1,0.507005512387018,-0.712502273538332
4,2,2,42,-1,0,1.596,-1,-1,-0.47365767259748,-1,1,-1,-1,-0.237250588745699,0.507005512387018
4,2,2,43,1,0,0.802,-1,-1,0.323822898998661,-1,-1,-1,-1,-0.47365767259748,-0.237250588745699
4,2,2,44,1,1,1.179,1,-1,-2.07803002197111,-1,-1,-1,-1,0.323822898998661,-0.47365767259748
4,2,2,45,1,1,1.212,1,1,-0.73316383978898,-1,-1,1,-1,-2.07803002197111,0.323822898998661
4,2,2,46,-1,0,1.679,1,1,-0.636812663945084,1,-1,1,1,-0.73316383978898,-2.07803002197111
4,2,2,47,-1,0,1.157,-1,-1,0.500774653229648,1,1,1,1,-0.636812663945084,-0.73316383978898
4,2,2,48,1,1,1.004,-1,-1,-0.798908087427212,-1,1,-1,1,0.500774653229648,-0.636812663945084
4,2,2,49,-1,0,1.147,1,1,-1.29396939820103,-1,-1,-1,-1,-0.798908087427212,0.500774653229648
4,2,2,50,-1,0,1.389,-1,-1,-0.829206182868646,1,-1,1,-1,-1.29396939820103,-0.798908087427212
4,2,2,51,1,0,2.016,-1,-1,-0.161039729615309,-1,1,-1,1,-0.829206182868646,-1.29396939820103
4,2,2,52,-1,0,1.296,1,-1,1.13921317746979,-1,-1,-1,-1,-0.161039729615309,-0.829206182868646
4,2,2,53,-1,0,1.268,-1,-1,-0.402923930237314,-1,-1,1,-1,1.13921317746979,-0.161039729615309
4,2,2,54,-1,0,1.744,-1,-1,-0.479158569997306,-1,-1,-1,1,-0.402923930237314,1.13921317746979
4,2,2,55,1,0,1.57,-1,-1,0.633347243944578,-1,-1,-1,-1,-0.479158569997306,-0.402923930237314
