correct,rt,stimulus,isi,subj_idx,session,trial,response,prevresp,prev2resp,prev3resp,prevstim,prev2stim,prev3stim,prevrt
0,0.899858723900252,1,5.509,119,3,100,0,1,-1,1,1,-1,-1,NaN
0,0.587353538562638,1,6.227,119,4,2,0,1,-1,1,-1,1,1,NaN
0,0.632532804404036,-1,5.72,119,4,3,1,-1,1,-1,1,-1,1,NaN
0,0.553945982524056,-1,5.192,119,4,4,1,1,-1,1,-1,1,-1,NaN
1,0.697166566960732,-1,5.224,119,4,5,0,1,1,-1,-1,-1,1,NaN
1,0.949570207681063,-1,5.311,119,4,6,0,-1,1,1,-1,-1,-1,NaN
0,0.845872550596141,-1,6.015,119,4,7,1,-1,-1,1,-1,-1,-1,NaN
0,0.593793983674004,-1,5.108,119,4,8,1,1,-1,-1,-1,-1,-1,NaN
1,1.19931398916651,-1,5.583,119,4,9,0,1,1,-1,-1,-1,-1,NaN
1,0.540228497127828,1,5.19,119,4,10,1,-1,1,1,-1,-1,-1,NaN
0,0.448218339266532,-1,5.433,119,4,11,1,1,-1,1,1,-1,-1,NaN
0,0.74063215778915,-1,5.005,119,4,12,1,1,1,-1,-1,1,-1,NaN
0,0.649756255455031,-1,6.22,119,4,13,1,1,1,1,-1,-1,1,NaN
1,0.539165538197267,1,5.59,119,4,14,1,1,1,1,-1,-1,-1,NaN
0,0.533378139660272,-1,6.128,119,4,15,1,1,1,1,1,-1,-1,NaN
1,0.69807086835317,1,5.12,119,4,16,1,1,1,1,-1,1,-1,NaN
0,0.802626278436946,-1,5.799,119,4,17,1,1,1,1,1,-1,1,NaN
1,0.625541071457519,1,6.189,119,4,18,1,1,1,1,-1,1,-1,NaN
1,0.871306990170524,-1,5.287,119,4,19,0,1,1,1,1,-1,1,NaN
1,0.7694484169715,-1,5.965,119,4,20,0,-1,1,1,-1,1,-1,NaN
1,1.06192180313155,1,5.905,119,4,21,1,-1,-1,1,-1,-1,1,NaN
1,0.987927669082637,-1,5.068,119,4,22,0,1,-1,-1,1,-1,-1,NaN
1,0.754223169587021,-1,5.559,119,4,23,0,-1,1,-1,-1,1,-1,NaN
0,0.982655223748225,1,5.228,119,4,24,0,-1,-1,1,-1,-1,1,NaN
1,0.928822501397008,1,5.965,119,4,25,1,-1,-1,-1,1,-1,-1,NaN
1,0.626847939365689,1,6.183,119,4,26,1,1,-1,-1,1,1,-1,NaN
0,0.994440174108604,-1,5.485,119,4,27,1,1,1,-1,1,1,1,NaN
0,0.956262009277452,-1,5.22,119,4,28,1,1,1,1,-1,1,1,NaN
1,1.13762345399391,-1,6.003,119,4,29,0,1,1,1,-1,-1,1,NaN
1,0.789761309050846,1,6.357,119,4,30,1,-1,1,1,-1,-1,-1,NaN
0,1.03770699474717,1,6.358,119,4,31,0,1,-1,1,1,-1,-1,NaN
1,0.769342394761225,-1,6.435,119,4,32,0,-1,1,-1,1,1,-1,NaN
1,0.591744313683193,1,5.823,119,4,33,1,-1,-1,1,-1,1,1,NaN
1,0.668473356085997,-1,5.556,119,4,34,0,1,-1,-1,1,-1,1,NaN
0,1.06931062827516,-1,5.599,119,4,35,1,-1,1,-1,-1,1,-1,NaN
1,0.741850650047127,1,6.017,119,4,36,1,1,-1,1,-1,-1,1,NaN
0,0.658447065554356,1,5.52,119,4,37,0,1,1,-1,1,-1,-1,NaN
1,0.670324921461543,1,5.514,119,4,38,1,-1,1,1,1,1,-1,NaN
1,0.793368387811825,-1,5.335,119,4,39,0,1,-1,1,1,1,1,NaN
1,0.671340568680534,1,5.344,119,4,40,1,-1,1,-1,-1,1,1,NaN
1,0.929837915207827,-1,6.443,119,4,41,0,1,-1,1,1,-1,1,NaN
1,0.868290304379116,-1,5.555,119,4,42,0,-1,1,-1,-1,1,-1,NaN
1,0.902967010568318,1,5.264,119,4,43,1,-1,-1,1,-1,-1,1,NaN
1,0.876122079365814,-1,5.258,119,4,44,0,1,-1,-1,1,-1,-1,NaN
1,0.681339035832025,-1,5.695,119,4,45,0,-1,1,-1,-1,1,-1,NaN
1,0.562237827597528,1,5.051,119,4,46,1,-1,-1,1,-1,-1,1,NaN
1,0.587183869944965,-1,6.1,119,4,47,0,1,-1,-1,1,-1,-1,NaN
1,0.525292560992057,1,5.851,119,4,48,1,-1,1,-1,-1,1,-1,NaN
1,0.506626896611124,-1,6.007,119,4,49,0,1,-1,1,1,-1,1,NaN
1,0.701964212604253,1,6.439,119,4,50,1,-1,1,-1,-1,1,-1,NaN
1,0.73842186785896,1,6.367,119,4,51,1,1,-1,1,1,-1,1,NaN
1,0.827141292444139,-1,5.307,119,4,52,0,1,1,-1,1,1,-1,NaN
1,0.565416854798968,1,5.098,119,4,53,1,-1,1,1,-1,1,1,NaN
1,0.724192820553071,1,5.7,119,4,54,1,1,-1,1,1,-1,1,NaN
1,0.841649440505535,1,5.276,119,4,55,1,1,1,-1,1,1,-1,NaN
1,0.445828068885021,-1,5.144,119,4,56,0,1,1,1,1,1,1,NaN
1,0.510916453688878,-1,5.55,119,4,57,0,-1,1,1,-1,1,1,NaN
1,0.958275784649231,-1,5.089,119,4,58,0,-1,-1,1,-1,-1,1,NaN
1,0.632754754969937,1,5.141,119,4,59,1,-1,-1,-1,-1,-1,-1,NaN
0,0.731418097684582,1,5.016,119,4,60,0,1,-1,-1,1,-1,-1,NaN
1,1.04045929794302,-1,5.173,119,4,61,0,-1,1,-1,1,1,-1,NaN
0,1.25150483358993,-1,5.834,119,4,62,1,-1,-1,1,-1,1,1,NaN
1,0.557102836538434,-1,5.598,119,4,63,0,1,-1,-1,-1,-1,1,NaN
0,0.843294190603956,-1,6.251,119,4,64,1,-1,1,-1,-1,-1,-1,NaN
1,0.508085414235211,1,5.823,119,4,65,1,1,-1,1,-1,-1,-1,NaN
1,1.15363954057011,1,5.353,119,4,66,1,1,1,-1,1,-1,-1,NaN
1,0.686769965446729,1,5.103,119,4,67,1,1,1,1,1,1,-1,NaN
1,0.568608088564361,1,5.843,119,4,68,1,1,1,1,1,1,1,NaN
0,1.10022235069482,1,6.127,119,4,69,0,1,1,1,1,1,1,NaN
0,0.916590184079723,1,5.773,119,4,70,0,-1,1,1,1,1,1,NaN
1,0.551150476461771,1,5.701,119,4,71,1,-1,-1,1,1,1,1,NaN
1,0.723560834061573,-1,5.177,119,4,72,0,1,-1,-1,1,1,1,NaN
1,0.561551532685371,-1,5.907,119,4,73,0,-1,1,-1,-1,1,1,NaN
1,0.952558013867019,-1,6.06,119,4,74,0,-1,-1,1,-1,-1,1,NaN
0,1.31816460063874,-1,6.292,119,4,75,1,-1,-1,-1,-1,-1,-1,NaN
1,1.22004743658908,-1,5.01,119,4,76,0,1,-1,-1,-1,-1,-1,NaN
1,0.594782856545862,1,6.182,119,4,77,1,-1,1,-1,-1,-1,-1,NaN
1,0.610524661899944,1,5.541,119,4,78,1,1,-1,1,1,-1,-1,NaN
1,0.515324605019487,1,6.289,119,4,79,1,1,1,-1,1,1,-1,NaN
0,0.620741399341568,-1,5.431,119,4,80,1,1,1,1,1,1,1,NaN
1,0.993523120551799,1,6.268,119,4,81,1,1,1,1,-1,1,1,NaN
1,0.574827590952737,1,5.767,119,4,82,1,1,1,1,1,-1,1,NaN
1,0.590600768549848,1,6.44,119,4,83,1,1,1,1,1,1,-1,NaN
1,0.637046864835611,-1,6.069,119,4,84,0,1,1,1,1,1,1,NaN
1,0.757079747042553,-1,5.521,119,4,85,0,-1,1,1,-1,1,1,NaN
1,0.552289431548161,1,5.911,119,4,86,1,-1,-1,1,-1,-1,1,NaN
1,0.563700089572194,1,5.828,119,4,87,1,1,-1,-1,1,-1,-1,NaN
1,0.646679589148334,1,5.514,119,4,88,1,1,1,-1,1,1,-1,NaN
0,0.927252622907872,-1,5.884,119,4,89,1,1,1,1,1,1,1,NaN
1,0.724555176675494,1,6.286,119,4,90,1,1,1,1,-1,1,1,NaN
1,0.673850522554858,1,6.044,119,4,91,1,1,1,1,1,-1,1,NaN
1,0.531113978051508,1,5.161,119,4,92,1,1,1,1,1,1,-1,NaN
1,0.677959321153139,-1,5.222,119,4,93,0,1,1,1,1,1,1,NaN
0,0.650417681864383,1,6.021,119,4,94,0,-1,1,1,-1,1,1,NaN
0,0.872120427196933,1,6.434,119,4,95,0,-1,-1,1,1,-1,1,NaN
1,0.525810285026637,1,5.299,119,4,96,1,-1,-1,-1,1,1,-1,NaN
1,0.539941509508026,1,5.596,119,4,97,1,1,-1,-1,1,1,1,NaN
0,1.17990581201047,-1,5.131,119,4,98,1,1,1,-1,1,1,1,NaN
1,0.59082995969311,-1,6.129,119,4,99,0,1,1,1,-1,1,1,NaN
0,1.41652458736644,1,5.113,119,4,100,0,-1,1,1,-1,-1,1,NaN
0,0.671367241362532,1,6.312,119,5,2,0,-1,-1,-1,-1,1,-1,NaN
0,0.848715296779119,1,6.269,119,5,3,0,-1,-1,-1,1,-1,1,NaN
1,0.791315026102893,-1,6.4,119,5,4,0,-1,-1,-1,1,1,-1,NaN
1,1.37973296687505,1,5.998,119,5,5,1,-1,-1,-1,-1,1,1,NaN
1,0.811366069415271,-1,6.411,119,5,6,0,1,-1,-1,1,-1,1,NaN
1,0.532180139980483,-1,6.362,119,5,7,0,-1,1,-1,-1,1,-1,NaN
0,0.899241353575235,-1,5.941,119,5,8,1,-1,-1,1,-1,-1,1,NaN
1,0.684174203418479,-1,5.65,119,5,9,0,1,-1,-1,-1,-1,-1,NaN
1,1.22626904390654,1,6.468,119,5,10,1,-1,1,-1,-1,-1,-1,NaN
0,0.893455846172401,-1,6.018,119,5,11,1,1,-1,1,1,-1,-1,NaN
1,0.64076918349383,-1,5.749,119,5,12,0,1,1,-1,-1,1,-1,NaN
1,0.84283491750557,1,6.218,119,5,13,1,-1,1,1,-1,-1,1,NaN
1,0.608102418103044,-1,5.947,119,5,14,0,1,-1,1,1,-1,-1,NaN
1,1.02966448360712,-1,5.362,119,5,15,0,-1,1,-1,-1,1,-1,NaN
0,0.89522105092874,1,5.871,119,5,16,0,-1,-1,1,-1,-1,1,NaN
1,0.620462964161561,-1,5.671,119,5,17,0,-1,-1,-1,1,-1,-1,NaN
0,0.787006788144026,-1,6.008,119,5,18,1,-1,-1,-1,-1,1,-1,NaN
0,0.600599427591987,1,5.762,119,5,19,0,1,-1,-1,-1,-1,1,NaN
0,0.645798328871024,-1,6.146,119,5,20,1,-1,1,-1,1,-1,-1,NaN
1,1.01478152833715,1,5.848,119,5,21,1,1,-1,1,-1,1,-1,NaN
1,1.01139346455238,-1,5.424,119,5,22,0,1,1,-1,1,-1,1,NaN
1,0.54880316442177,-1,6.264,119,5,23,0,-1,1,1,-1,1,-1,NaN
1,0.512024213388941,-1,5.01,119,5,24,0,-1,-1,1,-1,-1,1,NaN
1,0.46076367059959,-1,5.797,119,5,25,0,-1,-1,-1,-1,-1,-1,NaN
1,0.577353236831186,-1,5.857,119,5,26,0,-1,-1,-1,-1,-1,-1,NaN
0,0.500602577958489,-1,5.476,119,5,27,1,-1,-1,-1,-1,-1,-1,NaN
1,0.496810680579983,-1,5.566,119,5,28,0,1,-1,-1,-1,-1,-1,NaN
1,0.574127051889263,-1,5.216,119,5,29,0,-1,1,-1,-1,-1,-1,NaN
0,0.572833398059629,-1,5.472,119,5,30,1,-1,-1,1,-1,-1,-1,NaN
1,0.751610275873645,1,5.73,119,5,31,1,1,-1,-1,-1,-1,-1,NaN
1,0.560702742063768,1,6.349,119,5,32,1,1,1,-1,1,-1,-1,NaN
1,1.07937199780372,1,6.229,119,5,33,1,1,1,1,1,1,-1,NaN
1,0.563644416657553,1,5.892,119,5,34,1,1,1,1,1,1,1,NaN
1,0.599453630749849,-1,5.507,119,5,35,0,1,1,1,1,1,1,NaN
1,0.549544433002666,1,5.102,119,5,36,1,-1,1,1,-1,1,1,NaN
1,0.61976523352314,1,5.527,119,5,37,1,1,-1,1,1,-1,1,NaN
1,0.512732688353026,1,6.407,119,5,38,1,1,1,-1,1,1,-1,NaN
1,0.552913872788849,1,5.083,119,5,39,1,1,1,1,1,1,1,NaN
1,0.488282625751708,1,5.449,119,5,40,1,1,1,1,1,1,1,NaN
1,0.657696981375921,1,5.656,119,5,41,1,1,1,1,1,1,1,NaN
1,0.651346532375101,-1,5.41,119,5,42,0,1,1,1,1,1,1,NaN
1,0.479170659134979,1,5.35,119,5,43,1,-1,1,1,-1,1,1,NaN
1,0.455486040907999,1,5.797,119,5,44,1,1,-1,1,1,-1,1,NaN
1,0.493715619105387,1,5.351,119,5,45,1,1,1,-1,1,1,-1,NaN
0,0.454463145919362,-1,5.509,119,5,46,1,1,1,1,1,1,1,NaN
0,0.530734663502699,-1,6.147,119,5,47,1,1,1,1,-1,1,1,NaN
1,0.879843777888709,1,6.126,119,5,48,1,1,1,1,-1,-1,1,NaN
1,1.25219997777094,1,5.544,119,5,49,1,1,1,1,1,-1,-1,NaN
1,0.529198758748862,1,6.117,119,5,50,1,1,1,1,1,1,-1,NaN
0,0.591960064857631,-1,5.824,119,5,51,1,1,1,1,1,1,1,NaN
0,0.583813895998901,-1,6.067,119,5,52,1,1,1,1,-1,1,1,NaN
1,0.742351513071299,1,5.178,119,5,53,1,1,1,1,-1,-1,1,NaN
0,0.577378781697007,-1,6.042,119,5,54,1,1,1,1,1,-1,-1,NaN
1,0.650151130267659,1,6.411,119,5,55,1,1,1,1,-1,1,-1,NaN
1,0.682801343245046,-1,5.035,119,5,56,0,1,1,1,1,-1,1,NaN
1,0.586444819729877,1,6.244,119,5,57,1,-1,1,1,-1,1,-1,NaN
1,0.481684117083205,1,5.725,119,5,58,1,1,-1,1,1,-1,1,NaN
1,0.482135984190791,1,6.41,119,5,59,1,1,1,-1,1,1,-1,NaN
0,0.784027177746793,1,5.347,119,5,60,0,1,1,1,1,1,1,NaN
1,0.542156667353083,1,5.441,119,5,61,1,-1,1,1,1,1,1,NaN
1,1.10065625545576,1,5.255,119,5,62,1,1,-1,1,1,1,1,NaN
1,0.650897424983668,-1,6.201,119,5,63,0,1,1,-1,1,1,1,NaN
1,0.608427796574688,-1,6.42,119,5,64,0,-1,1,1,-1,1,1,NaN
0,0.590034574911442,1,5.822,119,5,65,0,-1,-1,1,-1,-1,1,NaN
1,0.669463255106166,1,5.747,119,5,66,1,-1,-1,-1,1,-1,-1,NaN
1,0.710999559334596,1,5.402,119,5,67,1,1,-1,-1,1,1,-1,NaN
1,0.470434033560196,1,5.48,119,5,68,1,1,1,-1,1,1,1,NaN
0,0.425894585176138,-1,5.258,119,5,69,1,1,1,1,1,1,1,NaN
1,0.54753901066033,-1,5.825,119,5,70,0,1,1,1,-1,1,1,NaN
0,0.448888904907108,1,5.266,119,5,71,0,-1,1,1,-1,-1,1,NaN
1,0.506022811955518,1,5.445,119,5,72,1,-1,-1,1,1,-1,-1,NaN
0,0.962817939137494,1,5.61,119,5,73,0,1,-1,-1,1,1,-1,NaN
1,1.06534997956896,-1,6.141,119,5,74,0,-1,1,-1,1,1,1,NaN
1,0.618132080640862,-1,5.059,119,5,75,0,-1,-1,1,-1,1,1,NaN
1,0.579217215373319,1,5.687,119,5,76,1,-1,-1,-1,-1,-1,1,NaN
1,0.470016140189728,-1,6.226,119,5,77,0,1,-1,-1,1,-1,-1,NaN
1,1.20222625784209,1,6.331,119,5,78,1,-1,1,-1,-1,1,-1,NaN
1,0.595411140205215,1,6.298,119,5,79,1,1,-1,1,1,-1,1,NaN
1,0.595024190179174,1,6.233,119,5,80,1,1,1,-1,1,1,-1,NaN
1,0.894236463757807,-1,6.029,119,5,81,0,1,1,1,1,1,1,NaN
1,0.462455048529591,1,5.763,119,5,82,1,-1,1,1,-1,1,1,NaN
0,0.611422696558293,-1,6.071,119,5,83,1,1,-1,1,1,-1,1,NaN
1,0.757270374075233,1,5.485,119,5,84,1,1,1,-1,-1,1,-1,NaN
1,0.535739955410463,-1,5.606,119,5,85,0,1,1,1,1,-1,1,NaN
1,0.500485706160362,-1,6.102,119,5,86,0,-1,1,1,-1,1,-1,NaN
0,0.623672893518233,1,6.344,119,5,87,0,-1,-1,1,-1,-1,1,NaN
1,0.582476298868642,-1,5.049,119,5,88,0,-1,-1,-1,1,-1,-1,NaN
1,0.572449681105354,1,5.354,119,5,89,1,-1,-1,-1,-1,1,-1,NaN
1,0.769360623861758,-1,5.976,119,5,90,0,1,-1,-1,1,-1,1,NaN
1,0.532202861710175,1,6.475,119,5,91,1,-1,1,-1,-1,1,-1,NaN
1,0.501654409105868,1,5.651,119,5,92,1,1,-1,1,1,-1,1,NaN
1,0.505880436480766,-1,5.494,119,5,93,0,1,1,-1,1,1,-1,NaN
1,0.646122628562807,-1,5.703,119,5,94,0,-1,1,1,-1,1,1,NaN
1,0.504017965289677,-1,6.177,119,5,95,0,-1,-1,1,-1,-1,1,NaN
1,0.515158729458562,-1,5.852,119,5,96,0,-1,-1,-1,-1,-1,-1,NaN
1,0.438713810351146,-1,5.393,119,5,97,0,-1,-1,-1,-1,-1,-1,NaN
1,0.479333508225864,-1,5.466,119,5,98,0,-1,-1,-1,-1,-1,-1,NaN
0,0.607273717640965,-1,6.373,119,5,99,1,-1,-1,-1,-1,-1,-1,NaN
1,0.904714452388362,1,5.096,119,5,100,1,1,-1,-1,-1,-1,-1,NaN
1,0.645096060150536,-1,5.103,120,1,2,0,-1,1,1,1,1,-1,NaN
1,0.735840210526476,1,5.637,120,1,3,1,-1,-1,1,-1,1,1,NaN
0,0.636981466165707,1,6.204,120,1,4,0,1,-1,-1,1,-1,1,NaN
0,0.672283496240198,1,5.872,120,1,5,0,-1,1,-1,1,1,-1,NaN
1,0.803543195488601,1,5.029,120,1,6,1,-1,-1,1,1,1,1,NaN
0,0.692750282118141,-1,5.45,120,1,7,1,1,-1,-1,1,1,1,NaN
1,0.824090601503485,-1,6.08,120,1,8,0,1,1,-1,-1,1,1,NaN
1,1.09740257894737,-1,6.033,120,1,9,0,-1,1,1,-1,-1,1,NaN
0,0.977085691729371,1,6.248,120,1,10,0,-1,-1,1,-1,-1,-1,NaN
0,0.762119924812396,1,6.287,120,1,11,0,-1,-1,-1,1,-1,-1,NaN
1,1.10797342464866,-1,6.355,120,1,12,0,-1,-1,-1,1,1,-1,NaN
1,0.822455515201,-1,5.749,120,1,13,0,-1,-1,-1,-1,1,1,NaN
1,0.976697390977279,1,6.302,120,1,14,1,-1,-1,-1,-1,-1,1,NaN
1,0.975848616541953,1,5.504,120,1,15,1,1,-1,-1,1,-1,-1,NaN
0,0.887083849624105,-1,5.911,120,1,16,1,1,1,-1,1,1,-1,NaN
0,1.23301114677997,-1,5.915,120,1,17,1,1,1,1,-1,1,1,NaN
0,0.860898296829873,-1,5.476,120,1,18,1,1,1,1,-1,-1,1,NaN
1,0.931833191565602,1,5.377,120,1,19,1,1,1,1,-1,-1,-1,NaN
1,0.796619447204648,-1,5.601,120,1,20,0,1,1,1,1,-1,-1,NaN
0,0.907115522392814,-1,5.233,120,1,21,1,-1,1,1,-1,1,-1,NaN
0,0.923864481203054,-1,5.187,120,1,22,1,1,-1,1,-1,-1,1,NaN
1,0.986615808106762,-1,6.041,120,1,23,0,1,1,-1,-1,-1,-1,NaN
1,0.634513984962723,1,5.74,120,1,24,1,-1,1,1,-1,-1,-1,NaN
0,0.851865962406009,-1,6.441,120,1,25,1,1,-1,1,1,-1,-1,NaN
0,1.05434555279498,-1,5.11,120,1,26,1,1,1,-1,-1,1,-1,NaN
1,1.16398977051358,1,6.399,120,1,27,1,1,1,1,-1,-1,1,NaN
1,0.912295315790288,-1,5.394,120,1,28,0,1,1,1,1,-1,-1,NaN
1,0.880073744360743,1,5.467,120,1,29,1,-1,1,1,-1,1,-1,NaN
1,1.07460446256937,-1,5.925,120,1,30,0,1,-1,1,1,-1,1,NaN
0,0.968248533835322,1,5.713,120,1,31,0,-1,1,-1,-1,1,-1,NaN
0,1.11286244753228,1,5.113,120,1,32,0,-1,-1,1,1,-1,1,NaN
1,0.976978905851865,-1,6.034,120,1,33,0,-1,-1,-1,1,1,-1,NaN
1,0.77534677084077,1,5.424,120,1,34,1,-1,-1,-1,-1,1,1,NaN
1,0.79980449624054,1,5.833,120,1,35,1,1,-1,-1,1,-1,1,NaN
1,0.909541349787105,1,5.081,120,1,36,1,1,1,-1,1,1,-1,NaN
1,0.724402751880007,1,5.821,120,1,37,1,1,1,1,1,1,1,NaN
1,0.770860770840045,1,5.367,120,1,38,1,1,1,1,1,1,1,NaN
1,0.622539127820346,-1,5.418,120,1,39,0,1,1,1,1,1,1,NaN
1,0.588316729323196,1,5.731,120,1,40,1,-1,1,1,-1,1,1,NaN
1,0.777177800915524,1,5.123,120,1,41,1,1,-1,1,1,-1,1,NaN
1,0.665802909774357,-1,6.027,120,1,42,0,1,1,-1,1,1,-1,NaN
0,0.765672673095651,-1,5.49,120,1,43,1,-1,1,1,-1,1,1,NaN
1,0.650096150376157,1,5.678,120,1,44,1,1,-1,1,-1,-1,1,NaN
0,1.09792919908432,1,5.414,120,1,45,0,1,1,-1,1,-1,-1,NaN
1,0.726257575024647,-1,5.838,120,1,46,0,-1,1,1,1,1,-1,NaN
1,0.686789142856469,1,6.171,120,1,47,1,-1,-1,1,-1,1,1,NaN
1,0.638454007518703,1,5.081,120,1,48,1,1,-1,-1,1,-1,1,NaN
1,0.624055296829283,-1,5.117,120,1,49,0,1,1,-1,1,1,-1,NaN
1,0.638321330826329,1,5.789,120,1,50,1,-1,1,1,-1,1,1,NaN
1,0.652286184374134,-1,6.316,120,1,51,0,1,-1,1,1,-1,1,NaN
1,0.543412537430413,1,5.199,120,1,52,1,-1,1,-1,-1,1,-1,NaN
1,0.656739022556394,-1,6.445,120,1,53,0,1,-1,1,1,-1,1,NaN
1,0.698987473683701,-1,5.325,120,1,54,0,-1,1,-1,-1,1,-1,NaN
1,0.681390496240965,-1,5.004,120,1,55,0,-1,-1,1,-1,-1,1,NaN
1,0.650756586465832,1,5.701,120,1,56,1,-1,-1,-1,-1,-1,-1,NaN
1,0.57295090977459,-1,5.288,120,1,57,0,1,-1,-1,1,-1,-1,NaN
1,0.634578590388628,1,6.163,120,1,58,1,-1,1,-1,-1,1,-1,NaN
1,0.897331541353196,-1,6.187,120,1,59,0,1,-1,1,1,-1,1,NaN
0,0.639085939849792,1,5.945,120,1,60,0,-1,1,-1,-1,1,-1,NaN
1,0.680319221640275,-1,5.943,120,1,61,0,-1,-1,1,1,-1,1,NaN
1,0.699128015037786,1,6.287,120,1,62,1,-1,-1,-1,-1,1,-1,NaN
1,0.6227456505394,1,5.352,120,1,63,1,1,-1,-1,1,-1,1,NaN
1,1.07249935338314,1,5.677,120,1,64,1,1,1,-1,1,1,-1,NaN
1,0.965080812030465,-1,6.35,120,1,65,0,1,1,1,1,1,1,NaN
1,0.676855590389096,1,5.819,120,1,66,1,-1,1,1,-1,1,1,NaN
1,0.789660364825068,-1,6.068,120,1,67,0,1,-1,1,1,-1,1,NaN
1,0.774759169336903,-1,5.01,120,1,68,0,-1,1,-1,-1,1,-1,NaN
1,0.628214443609068,1,6.309,120,1,69,1,-1,-1,1,-1,-1,1,NaN
1,0.784791281791513,-1,5.629,120,1,70,0,1,-1,-1,1,-1,-1,NaN
1,0.745375123897247,1,5.836,120,1,71,1,-1,1,-1,-1,1,-1,NaN
1,0.555194304673932,-1,5.926,120,1,72,0,1,-1,1,1,-1,1,NaN
1,0.866601270676256,-1,6.183,120,1,73,0,-1,1,-1,-1,1,-1,NaN
1,0.760170529911193,1,6.477,120,1,74,1,-1,-1,1,-1,-1,1,NaN
0,0.717165932331227,1,5.783,120,1,75,0,1,-1,-1,1,-1,-1,NaN
0,0.691757334750037,-1,5.393,120,1,76,1,-1,1,-1,1,1,-1,NaN
1,0.814134289310459,-1,5.968,120,1,77,0,1,-1,1,-1,1,1,NaN
1,0.774370601503506,1,5.796,120,1,78,1,-1,1,-1,-1,-1,1,NaN
1,0.912986661654031,-1,6.118,120,1,79,0,1,-1,1,1,-1,-1,NaN
1,0.691382466166033,1,6.354,120,1,80,1,-1,1,-1,-1,1,-1,NaN
1,0.672858597908089,-1,5.188,120,1,81,0,1,-1,1,1,-1,1,NaN
1,0.717888146780751,1,5.379,120,1,82,1,-1,1,-1,-1,1,-1,NaN
1,0.593857413534352,-1,5.53,120,1,83,0,1,-1,1,1,-1,1,NaN
1,0.64356564269292,1,5.809,120,1,84,1,-1,1,-1,-1,1,-1,NaN
0,0.515327236678786,1,5.49,120,1,85,0,1,-1,1,1,-1,1,NaN
1,0.733628090225466,1,6.033,120,1,86,1,-1,1,-1,1,1,-1,NaN
1,0.592330601503818,-1,5.294,120,1,87,0,1,-1,1,1,1,1,NaN
0,0.54498814678027,1,5.014,120,1,88,0,-1,1,-1,-1,1,1,NaN
1,0.707761206603209,-1,5.41,120,1,89,0,-1,-1,1,1,-1,1,NaN
1,0.713311011441874,-1,6.111,120,1,90,0,-1,-1,-1,-1,1,-1,NaN
1,0.631537541353282,-1,5.766,120,1,91,0,-1,-1,-1,-1,-1,1,NaN
1,0.742129593984828,1,5.889,120,1,92,1,-1,-1,-1,-1,-1,-1,NaN
1,0.585748541353496,1,5.551,120,1,93,1,1,-1,-1,1,-1,-1,NaN
1,0.622629221968054,1,6.212,120,1,94,1,1,1,-1,1,1,-1,NaN
1,0.664218187969709,1,5.531,120,1,95,1,1,1,1,1,1,1,NaN
1,0.659305541353206,-1,6.232,120,1,96,0,1,1,1,1,1,1,NaN
1,0.610860266754571,-1,6.02,120,1,97,0,-1,1,1,-1,1,1,NaN
1,0.555124853547568,-1,5.213,120,1,98,0,-1,-1,1,-1,-1,1,NaN
1,0.692892206930992,-1,5.904,120,1,99,0,-1,-1,-1,-1,-1,-1,NaN
1,0.68778618045053,-1,5.283,120,1,100,0,-1,-1,-1,-1,-1,-1,NaN
0,0.841887665576905,-1,6.49,120,2,2,1,1,-1,-1,1,-1,-1,NaN
1,0.704205153971998,1,5.059,120,2,3,1,1,1,-1,-1,1,-1,NaN
1,0.629380804511129,1,5.644,120,2,4,1,1,1,1,1,-1,1,NaN
1,0.56305415789484,-1,5.274,120,2,5,0,1,1,1,1,1,-1,NaN
0,0.548247650212943,-1,5.902,120,2,6,1,-1,1,1,-1,1,1,NaN
1,0.6731347404384,1,5.763,120,2,7,1,1,-1,1,-1,-1,1,NaN
0,0.527708033670933,-1,5.694,120,2,8,1,1,1,-1,1,-1,-1,NaN
0,0.563343165414153,-1,5.004,120,2,9,1,1,1,1,-1,1,-1,NaN
1,0.734477688133666,-1,6.463,120,2,10,0,1,1,1,-1,-1,1,NaN
0,0.697767161490447,-1,5.426,120,2,11,1,-1,1,1,-1,-1,-1,NaN
1,0.663853973847836,1,5.871,120,2,12,1,1,-1,1,-1,-1,-1,NaN
1,0.704142462569507,-1,5.019,120,2,13,0,1,1,-1,1,-1,-1,NaN
1,0.736320571429133,-1,5.595,120,2,14,0,-1,1,1,-1,1,-1,NaN
1,0.679002725727514,-1,5.433,120,2,15,0,-1,-1,1,-1,-1,1,NaN
1,0.556516646616728,1,5.944,120,2,16,1,-1,-1,-1,-1,-1,-1,NaN
1,0.564214894737233,-1,5.83,120,2,17,0,1,-1,-1,1,-1,-1,NaN
1,0.862282616541961,1,5.119,120,2,18,1,-1,1,-1,-1,1,-1,NaN
1,0.686503214448749,-1,5.182,120,2,19,0,1,-1,1,1,-1,1,NaN
1,0.656991902254958,1,6.347,120,2,20,1,-1,1,-1,-1,1,-1,NaN
1,0.646384721804679,-1,6.37,120,2,21,0,1,-1,1,1,-1,1,NaN
1,0.690319157894919,1,5.961,120,2,22,1,-1,1,-1,-1,1,-1,NaN
1,0.630845793396475,-1,6.098,120,2,23,0,1,-1,1,1,-1,1,NaN
1,0.426938988558504,1,5.076,120,2,24,1,-1,1,-1,-1,1,-1,NaN
